theta_x,theta_y,h_x,h_y,nc_x,nc_y,n_steps,tau_x,tau_y,mean_n,mean_m,S_x,S_y,S_xy,I_try,I
-0.0496914,0.0064008,0.0739556,-0.0503696,3000,3000,75062637516,6.34856993022192,6.35469394547441,4286.82482812376,4286.82482812376,6.56023920158444,6.55932544289739,12.6877437581074,0.431820886374435,0.423601720714052
-0.0496991,0.0991087,-0.0618704,-0.00117223,3000,3000,24661166732,4.52041059662101,4.22315571735425,1695.20429626344,1695.20429626344,5.82003934567659,5.80854470293832,11.3991030409207,0.229481007694188,0.239094619897545
-0.0497029,-0.0864806,0.0669192,0.046565,3000,3000,100275947276,1.94994034004429,1.95338077930554,5022.84140658412,5022.84140658412,6.26018572914603,6.26016329503288,12.3870554126337,0.133293611545183,0.142272083118543
-0.0497156,-0.0220367,-0.0263984,-0.0149656,3000,3000,20323335837,3.91139717216396,3.83300670592247,1535.85438848818,1535.85438848818,5.70120889805188,5.7011450793606,11.1907183142383,0.211635663174217,0.213581302451333
-0.0497463,0.0816989,-0.0180565,0.0327203,3000,3000,61659050869,15.0315214071401,14.7176489436732,3621.87677286803,3621.87677286803,6.84321943338083,6.84314973894331,12.909439312982,0.776929859342113,0.719494243003609
-0.0497892,-0.0539717,0.0220703,0.0705289,3000,3000,94815433848,2.36733537147139,2.3652283153582,4816.81254007722,4816.81254007722,6.30190548242017,6.30183645289142,12.426114215314,0.177627719997542,0.174676069681052
-0.0498057,0.0195577,0.0948412,-0.0313093,3000,3000,84051025881,3.33175335157271,3.34932437983622,4583.55044771005,4583.55044771005,6.39360260717682,6.39233974542775,12.5129731995482,0.27296915305641,0.26282435180814
-0.0498671,-0.0540397,0.0816945,-0.0504695,3000,3000,83031190005,4.0298494508618,4.12834846175386,4575.48696867225,4575.48696867225,6.44260476398448,6.44210876242697,12.5903492451713,0.294364281240128,0.307675295863767
-0.0498897,0.058303,-0.0602406,0.0306,3000,3000,27281439131,7.01421592672219,6.89755674811255,1871.0521001954,1871.0521001954,6.05329941340042,6.0444468675253,11.7299404034022,0.367805877523478,0.375052449991816
-0.0499325,-0.0237749,-0.042807,-0.024259,3000,3000,17754232380,3.0341389539718,2.97676338348196,1352.51425010811,1352.51425010811,5.52168049160021,5.52159984060312,10.9085840451688,0.134696287034561,0.145239715664927
-0.0500278,0.00189697,-0.0810924,-0.00681313,3000,3000,17347250344,2.62623705472674,2.5566590451669,1265.99530367719,1265.99530367719,5.45414422009866,5.44421834764788,10.8259406221627,0.0724219455838728,0.124479551895757
-0.0500586,0.0368481,-0.0516238,0.0788023,3000,3000,71914050517,7.41937450573599,7.20506978326219,3981.53402369465,3981.53402369465,6.61993852487129,6.61966541396435,12.725499496663,0.514104442172647,0.473970986906739
-0.050064,0.0737641,-0.0533963,-0.0102724,3000,3000,23222546920,4.09579271276056,3.99029434595842,1633.13326312279,1633.13326312279,5.76641964452385,5.76402578895016,11.3121494756667,0.218295957807351,0.220840672976504
-0.0501355,0.0752226,0.0527977,0.00639691,3000,3000,78853747612,4.02016570769362,3.99899041544028,4340.35288319346,4340.35288319346,6.44604960371061,6.44580857483738,12.543459342719,0.348398835828993,0.310845932998303
-0.0502165,-0.0382077,0.0368767,0.0547866,3000,3000,93560414906,2.53070002244865,2.46284790237917,4795.63645568957,4795.63645568957,6.31068641861009,6.31064569484081,12.4341903650587,0.187141748392236,0.183358385188917
-0.0502201,-0.0564787,0.0716551,0.0853307,3000,3000,104010299251,1.7163266512476,1.72585308863212,5099.07903745272,5099.07903745272,6.23194168304893,6.23192744827841,12.3447536083382,0.119115522989164,0.11890680713738
-0.0502416,0.0253646,0.0553398,-0.00402524,3000,3000,80918749121,4.24310903570452,4.24895472654407,4434.30514272703,4434.30514272703,6.43857786420007,6.43837900473039,12.5555127937804,0.321444075150106,0.303367598213965
-0.0502517,0.0381335,-0.089557,-0.0892651,3000,3000,13411946934,1.63918888621847,1.55257158421886,1000.5579621879,1000.5579621879,5.18593897522627,5.18452447859276,10.340686319379,0.0297771344400459,0.055370829303774
-0.0502564,-0.0510986,-0.0368055,-0.0202149,3000,3000,17196225951,2.97907532071597,2.93468453044807,1334.83987229591,1334.83987229591,5.51106808187515,5.51103862182273,10.8849156834256,0.137191020272304,0.145270640294159
-0.0502737,0.0483377,-0.0519151,0.0618073,3000,3000,61309647530,23.6036822975194,23.3322754224471,3572.55144908502,3572.55144908502,6.98687728341333,6.98653259156064,13.0659974948128,0.907412380161146,0.858451743049049
-0.0503236,0.0754576,0.0506744,0.0276705,3000,3000,82889204704,3.55686675286013,3.46168387522171,4459.88490855103,4459.88490855103,6.39198273304069,6.39191440486036,12.4901118279761,0.293785309924989,0.258866235304311
-0.0503635,-0.0899295,0.0950082,-0.00471026,3000,3000,97186301113,2.19312573578094,2.19188102947435,4985.48838167415,4985.48838167415,6.28377585084385,6.2837477296328,12.4190604846557,0.148463095820967,0.163521447997979
-0.0503825,-0.0232762,-0.0576018,0.0453508,3000,3000,24537578007,7.78565389049049,7.73181556840568,1750.97006775902,1750.97006775902,6.01731179165719,6.01316884883802,11.6685955819946,0.361885058500643,0.391534702999323
-0.0505243,-0.0520148,-0.0110379,-0.0935784,3000,3000,13910505394,1.93492266603291,1.93384150559624,1157.71961832844,1157.71961832844,5.31089731995787,5.3045196623824,10.4895598435203,0.125857138819944,0.0799586613472574
-0.0506126,0.00548556,0.0533843,-0.0910723,3000,3000,22792438317,5.10811590971455,5.0794343303945,1789.11845100376,1789.11845100376,5.87368191647965,5.87103862175985,11.4079778818191,0.336742656420371,0.276047798601661
-0.05079,0.0919371,-0.0707887,-0.0246078,3000,3000,20906500048,3.01464144296736,2.83170735819319,1460.64833763722,1460.64833763722,5.60245173634614,5.58814219929589,11.0647890262259,0.125804909416162,0.154526947017958
-0.0508196,0.0762355,-0.0245401,-0.0680347,3000,3000,20552166503,3.26080268380526,3.02283027089152,1511.17498318361,1511.17498318361,5.62100727117569,5.62093405877216,11.0606789943244,0.181262335623476,0.157498007418098
-0.0508677,0.0697998,0.04693,-0.0520809,3000,3000,45047803047,57.8831827558198,57.470727619447,2982.13350941277,2982.13350941277,7.22840588953688,7.22817444875945,13.1845026096622,1.27207772863413,1.21219000578878
