theta_x,theta_y,h_x,h_y,nc_x,nc_y,n_steps,tau_x,tau_y,mean_n,mean_m,S_x,S_y,S_xy,I_try,I
-0.01,0.14,0,0,3000,3000,13040000371,6.71611912586948,6.37009657999578,3000.05472138384,3000.05472138384,6.25826864615872+0i,6.25823269284385,12.0414216719512+0i,0.475079667051421+0i,0.418788626756738
-0.01,0.15,0,0,3000,3000,13105077199,6.54441217362919,6.25978971299172,3000.67552922214,3000.67552922214,6.23077423354983+0i,6.23069857920878,12.0081763282814+0i,0.453296484477226+0i,0.393716993771168
-0.01,0.16,0,0,3000,3000,13158461094,6.62400600663205,6.36009582103215,2998.95826958501,2998.95826958501,6.20895632541669+0i,6.20890511099971,11.9814979350477+0i,0.436363501368696+0i,0.375067858919865
-0.01,0.17,0,0,3000,3000,13225527620,5.34642236170169,4.97761693570121,2999.76972614823,2999.76972614823,6.18937357890491+0i,6.18929551963648,11.9573446100553+0i,0.421324488486119+0i,0.358192520549254
-0.01,0.18,0,0,3000,3000,13284677893,5.14452632053615,4.87698095255667,3000.04912454962,3000.04912454962,6.1628988397546+0i,6.16286397765549,11.9254190020838+0i,0.400343815326286+0i,0.335150584405209
-0.01,0.19,0,0,3000,3000,13346465529,5.41365744367185,5.11205812367808,2999.63433874705,2999.63433874705,6.14737801612906+0i,6.14734599209232,11.9045666584652+0i,0.390157349756151+0i,0.321616639879299
-0.01,0.1,0,0,3000,3000,12799378156,9.59746061193264,9.42201667438339,3000.03175441622,3000.03175441622,6.3848720063364+0i,6.38482226238292,12.190896824405+0i,0.578797444314283+0i,0.533835050851321
-0.01,0.21,0,0,3000,3000,13473512586,4.6284015614259,4.23099011024221,3000.62670641812,3000.62670641812,6.11496985502805+0i,6.11492416713124,11.8642938756304+0i,0.365600146528852+0i,0.292730357817959
-0.01,0.22,0,0,3000,3000,13528363783,4.44686866056058,4.09213951420339,2999.76637501598,2999.76637501598,6.10519379109146+0i,6.10514717266625,11.8495461866895+0i,0.360794777068225+0i,0.28422948180172
-0.01,0.23,0,0,3000,3000,13589561255,4.28157673171718,3.92597524094134,2999.69574157296,2999.69574157296,6.08507958299226+0i,6.0850266036574,11.8250900848055+0i,0.345016101844164+0i,0.268284206280677
-0.01,0.24,0,0,3000,3000,13653269296,4.04221629502031,3.65355371578444,2999.98180292294,2999.98180292294,6.07404809382253+0i,6.07399129425392,11.8099955535315+0i,0.338043834544948+0i,0.258845527287697
-0.01,0.25,0,0,3000,3000,13715811613,3.8367296985032,3.50900048355201,3000.63429692381,3000.63429692381,6.06227974350884+0i,6.06221748928445,11.7953273023824+0i,0.329169930410867+0i,0.249079904468694
-0.01,0.26,0,0,3000,3000,13775518744,4.01714080271341,3.53765069714575,2999.76911922552,2999.76911922552,6.05167865000296+0i,6.05162976323009,11.7803478764442+0i,0.322960536788802+0i,0.239870881860888
-0.01,0.27,0,0,3000,3000,13836979615,3.82519686731286,3.38461156267075,3000.0234417077,3000.0234417077,6.03934556203164+0i,6.03931181990637,11.7640266895514+0i,0.314630692386622+0i,0.23026911926809
-0.01,0.28,0,0,3000,3000,13899776057,3.09999048581548,2.73524408227185,3000.38904687239,3000.38904687239,6.03090821409696+0i,6.03086283167929,11.7514897626744+0i,0.310281283101807+0i,0.223338133534785
-0.01,0.29,0,0,3000,3000,13959050410,3.51917915410343,3.16849888155417,3000.07242660455,3000.07242660455,6.02010243614132+0i,6.02007553866009,11.7371735555117+0i,0.303004419289703+0i,0.214800529421646
-0.01,0.2,0,0,3000,3000,13408419325,5.04238485956755,4.76461733492215,2999.86374502558,2999.86374502558,6.13236765665675+0i,6.1323494424908,11.8857681202279+0i,0.378948978919604+0i,0.308634268158983
-0.01,0.3,0,0,3000,3000,14018792312,3.14986394349401,2.80693481173114,2999.77491039762,2999.77491039762,6.01075727597272+0i,6.01072457531981,11.7246051035496+0i,0.296876747742926+0i,0.207185867306794
-0.01,0,0,0,3000,3000,12171334647,127.832940697225,127.648620514058,2991.91164634768,2991.91164634768,7.28970541940214+0i,7.28967118907419,13.1452180761771+0i,1.43415853229918+0i,1.42950037081361
-0.02,-0.01,0,0,3000,3000,12137193157,794.516243923202,794.033750978301,2968.05392873352,2968.05392873352,7.34641097392941+0i,7.34639220346035,13.1734872493436+0i,1.51931592804614+0i,1.5157533925111
-0.02,-0.02,0,0,3000,3000,11844404207,3287.71562415751,3290.81382095626,2910.86191088714,2910.86191088714,7.17490751686528+0i,7.17487238217862,12.9744322882126+0i,1.37534761083126+0i,1.37590590329302
-0.02,-0.03,0,0,3000,3000,11878301892,10517.9811412165,10552.1935518132,2980.27858504764,2980.27858504764,7.0349232022826+0i,7.03489842793181,12.8265141849803+0i,1.24330744523411+0i,1.24740594934976
-0.02,-0.04,0,0,3000,3000,13469833104,14105.4715148305,14171.1983980878,3252.54194764696,3252.54194764696,6.95183598443057+0i,6.95180168265146,12.7730434871853+0i,1.13059417989668+0i,1.13731486195769
-0.02,-0.05,0,0,3000,3000,16404753825,8.05851167347367,8.06974079543179,4072.24337696164,4072.24337696164,6.36138556073576+0i,6.36136155769345,12.311862053606+0i,0.410885064823256+0i,0.422001182547378
-0.02,-0.06,0,0,3000,3000,16704937928,6.67320959394139,6.80566617351441,4164.64271018868,4164.64271018868,6.3017516238114+0i,6.30171391734644,12.2527288707983+0i,0.350736670359582+0i,0.365175373969715
-0.02,-0.07,0,0,3000,3000,7754952594,5.35978726553273,5.52762209863016,1961.22479653446,1961.22479653446,5.78851228944701+0i,5.78842534437202,11.3254975045716+0i,0.251440129247408+0i,0.261478781451228
-0.02,-0.08,0,0,3000,3000,7475059166,4.28294235153497,4.49355020243539,1903.84802076598,1903.84802076598,5.72207247823992+0i,5.72199169540873,11.229670277731+0i,0.21439389591764+0i,0.224995689839977
-0.02,-0.09,0,0,3000,3000,17502801798,4.87557714739128,4.93812102680585,4421.78061774776,4421.78061774776,6.1888397282146+0i,6.18875370553646,12.1418716466411+0i,0.235721787109995+0i,0.256889459978296
-0.02,-0.11,0,0,3000,3000,6705459208,3.21072790705965,3.4091316308587,1746.88565766833,1746.88565766833,5.56095519132344+0i,5.56062491625624,10.9803137384071+0i,0.141266369172623+0i,0.148026757718542
-0.02,-0.12,0,0,3000,3000,6465721276,3.40780494646553,3.68529585811891,1698.20153104411,1698.20153104411,5.51593987869375+0i,5.51557135158229,10.9057023975871+0i,0.125808832688968+0i,0.130465073011342
-0.02,-0.13,0,0,3000,3000,18435893491,3.33906359821546,3.52390363337844,4739.65369943304,4739.65369943304,6.09504253697374+0i,6.09479425286191,12.0483289302857+0i,0.141507859549922+0i,0.170311524397373
-0.02,-0.14,0,0,3000,3000,18656791583,3.15382388085858,3.24589513741717,4817.58513721974,4817.58513721974,6.07722922614025+0i,6.07690253336356,12.0309086869079+0i,0.123223072595964+0i,0.153877706393443
-0.02,-0.15,0,0,3000,3000,5792151676,2.24088424760559,2.32419741525113,1560.79361424494,1560.79361424494,5.39183755445495+0i,5.39039446876023,10.6934624079288+0i,0.0887696152863953+0i,0.0873063563207559
-0.02,-0.16,0,0,3000,3000,5577818224,2.35011245712874,2.42860161796582,1516.7873455097,1516.7873455097,5.35527616386807+0i,5.35291339543374,10.6259460777733+0i,0.0822434815285256+0i,0.0752997256751939
-0.02,-0.17,0,0,3000,3000,19297688109,2.88338003574635,3.13246975557185,5049.00619272201,5049.00619272201,6.03889798245412+0i,6.03825677400795,11.9943791063878+0i,0.0827756500742556+0i,0.118408419692255
-0.02,-0.18,0,0,3000,3000,19506821039,2.39137480960066,2.56259268787821,5126.33523001304,5126.33523001304,6.02850812840188+0i,6.02691111443032,11.9833092212732+0i,0.072110021558986+0i,0.108346516871151
-0.02,-0.19,0,0,3000,3000,4960994436,2.18987313766248,2.50841630850798,1389.06694153953,1389.06694153953,5.25068558247299+0i,5.22315608806468,10.4275239611097+0i,0.0463177094279548+0i,0.0490224322384467
-0.02,-0.1,0,0,3000,3000,6951609365,3.69937431703169,3.70734407674823,1796.95092445692,1796.95092445692,5.6095921617097+0i,5.60938188406696,11.0587541727036+0i,0.160219873073025+0i,0.17055239669506
-0.02,-0.21,0,0,3000,3000,4568333186,2.59190912212777,3.02157743919157,1306.83577453537,1306.83577453537,5.18787637507384+0i,5.08773272480154,10.3002231671576+0i,-0.0246140672822488+0i,0.0367896851584444
-0.02,-0.22,0,0,3000,3000,20335828747,1.96932269388476,2.22394712195365,5441.20042351718,5441.20042351718,5.99318522575256+0i,5.98579667517612,11.9513708111744+0i,0.0276110897542843+0i,0.0754342731627435
-0.02,-0.23,0,0,3000,3000,20544638654,1.98459429288095,2.16335911223839,5521.7297614167,5521.7297614167,5.98828647214905+0i,5.97632489503705,11.9500811743513+0i,0.014530192834842+0i,0.0704022506399653
-0.02,-0.24,0,0,3000,3000,3999110768,2.76827785364295,3.55785081419309,1185.55349420636,1185.55349420636,5.09850203570884+0i,4.77965020264452,10.1076918483998+0i,-0.229539610046482+0i,0.023287434058
-0.02,-0.25,0,0,3000,3000,20961594697,1.94163758176043,2.22750343885763,5685.55465299625,5685.55465299625,5.97734874609874+0i,5.94504656557697,11.9398913133665+0i,-0.0174960016908194+0i,0.0585968632463167
-0.02,-0.26,0,0,3000,3000,3647159444,2.80171775381151,3.84734671050152,1110.23043005794,1110.23043005794,5.01420674722435+0i,4.33729722302901,9.87762340948576+0i,-0.526119439232399+0i,0.00677509713634628
-0.02,-0.27,0,0,3000,3000,21387883667,2.07929622036312,2.37566434510796,5854.96716252559,5854.96716252559,5.96848701843257+0i,5.84435607416028,11.934795368085+0i,-0.121952275492145+0i,0.0487136248285367
-0.02,-0.28,0,0,3000,3000,3918316788,1.29043240421792,1.51739659620555,1209.67523399428,1209.67523399428,5.03693470471367+0i,4.31203708979076,9.86558239079898+0i,-0.516610596294553+0i,0.000619461828708978
-0.02,-0.29,0,0,3000,3000,4066905104,2.71869681152376,4.0131643417943,1263.42176412863,1263.42176412863,5.06034743311545+0i,4.38012782475227,9.90387046449755+0i,-0.463395206629823+0i,0.000559970062793624
-0.02,-0.2,0,0,3000,3000,4763687365,2.21043787725208,2.51256410495728,1347.9494357025,1347.9494357025,5.22226156049512+0i,5.16685951301596,10.3693709619612+0i,0.0197501115499286+0i,0.0437564457119493
-0.02,-0.3,0,0,3000,3000,4220777247,1.40390300272811,1.77905025081763,1318.62650776054,1318.62650776054,5.08518474932494+0i,4.76000174056056,9.94348072152044+0i,-0.0982942316349433+0i,0.000398989319558396
-0.02,0.01,0,0,3000,3000,12426188925,122.195669860123,122.163297540232,2995.49580429526,2995.49580429526,7.29716948717569+0i,7.29712883577951,13.1490558773231+0i,1.44524244563208+0i,1.43188142721078
-0.02,0.02,0,0,3000,3000,12503331339,71.0983099441797,71.1192436253401,3001.33805923095,3001.33805923095,7.1463614797932+0i,7.14629568095746,12.9989281684455+0i,1.29372899230513+0i,1.27535614598208
-0.02,0.03,0,0,3000,3000,12528037881,44.3916670122922,44.365502081648,2993.60260667753,2993.60260667753,7.00425784475116+0i,7.00420282324284,12.8526510026075+0i,1.15580966538649+0i,1.1327846876191
-0.02,0.04,0,0,3000,3000,12611806003,30.1448647618985,30.1219004986357,2996.09086476004,2996.09086476004,6.87061785056831+0i,6.87055897271334,12.713691723954+0i,1.02748509932762+0i,0.999661569266438
-0.02,0.05,0,0,3000,3000,12688090837,23.3056590172097,23.2139303093734,3000.90891378219,3000.90891378219,6.76745720668352+0i,6.76740340909278,12.6059610590687+0i,0.9288995567076+0i,0.896946150838522
-0.02,0.06,0,0,3000,3000,12761456305,20.1605710925189,20.0236792360694,3002.85549293539,3002.85549293539,6.68371018584648+0i,6.68367111408581,12.5169403298828+0i,0.850440970049474+0i,0.814550232490101
-0.02,0.07,0,0,3000,3000,12805891870,17.4508574052503,17.3368756800294,2998.56513677313,2998.56513677313,6.6034462594293+0i,6.60337526819068,12.4298924593454+0i,0.776929068274603+0i,0.738289008462624
-0.02,0.08,0,0,3000,3000,12880994521,13.8952809154744,13.7025409551056,3001.48014460911,3001.48014460911,6.54369045928345+0i,6.54366076087696,12.3648497158007+0i,0.722501504359737+0i,0.680624560540858
-0.02,0.09,0,0,3000,3000,12938367512,13.5946398805737,13.4395271821333,3000.17847977227,3000.17847977227,6.48213169942305+0i,6.48208502735331,12.2965190306693+0i,0.667697696107012+0i,0.621463351958273
-0.02,0.11,0,0,3000,3000,13057092410,9.83234775575566,9.49856931664948,2999.14196091547,2999.14196091547,6.3947270284902+0i,6.39464498466206,12.197146104701+0i,0.592225908451271+0i,0.53958175558156
-0.02,0.12,0,0,3000,3000,13128500108,10.1295418337746,9.82879065829766,3001.13935263127,3001.13935263127,6.36087747392571+0i,6.36083161418474,12.1580879694275+0i,0.563621118682986+0i,0.507526128947791
-0.02,0.13,0,0,3000,3000,13191278693,8.173128785952,7.85288489121924,3000.74838099941,3000.74838099941,6.32547778096753+0i,6.32545069023506,12.1162832755006+0i,0.534645195701945+0i,0.475975910283903
-0.02,0.14,0,0,3000,3000,13251064692,7.77886234732576,7.47799844549059,3000.57472398188,3000.57472398188,6.29373429712526+0i,6.29368360117701,12.0789673263401+0i,0.508450571962124+0i,0.447890419811193
-0.02,0.15,0,0,3000,3000,13312140974,6.83935803027492,6.49968739893035,2999.58109309207,2999.58109309207,6.26504632211841+0i,6.26501621607734,12.0456158175716+0i,0.484446720624115+0i,0.420174861061007
-0.02,0.16,0,0,3000,3000,13372651643,5.83285061200357,5.54702709561828,2999.65269150947,2999.65269150947,6.2393618357071+0i,6.23930059663634,12.0132664528245+0i,0.465395979518966+0i,0.398660109819732
